JAMB_Score,Study_Hours_Per_Week,Attendance_Rate,Teacher_Quality,Distance_To_School,School_Type,School_Location,Extra_Tutorials,Access_To_Learning_Materials,Parent_Involvement,IT_Knowledge,Student_ID,Age,Gender,Socioeconomic_Status,Parent_Education_Level,Assignments_Completed
149,13,81,3,2.6,0,1,1,0,2,2,2984,20,1,0,2,1
139,0,74,2,17.4,0,0,0,0,2,1,2985,21,0,1,2,1
184,21,90,3,6.5,0,0,1,1,1,2,2986,22,0,2,2,1
154,20,90,4,4.4,1,1,1,1,2,0,2987,15,0,1,1,1
209,37,76,2,17.2,0,1,0,1,2,0,2988,18,1,0,2,4
117,16,74,2,11.5,0,0,0,1,1,2,2989,17,1,1,0,2
183,30,92,3,15.3,0,1,0,1,0,2,2990,20,0,2,2,2
181,25,77,1,7.7,0,0,0,1,1,1,2991,16,0,2,1,4
213,19,76,2,11.4,0,0,1,1,2,0,2992,18,0,2,2,1
194,8,74,1,10.4,0,0,0,0,2,0,2993,19,0,1,1,1
319,34,97,3,10.5,1,1,1,1,0,2,2994,15,1,0,2,3
146,4,85,3,6.6,0,1,1,1,1,0,2995,17,1,0,2,1
126,14,81,2,9.3,0,0,0,0,0,1,2997,15,1,2,1,2
118,26,95,2,9.8,0,1,0,0,1,2,2998,15,0,2,0,2
225,19,78,2,6.5,0,0,0,0,2,2,2999,15,0,1,0,1
125,18,63,2,11.9,0,1,0,0,1,2,3000,22,1,0,1,1
248,28,93,5,0.5,1,1,1,1,2,2,3001,21,0,2,1,2
232,20,81,3,18.2,0,0,1,1,0,2,3003,16,0,2,1,1
116,18,87,2,19.9,0,1,1,0,1,2,3004,22,0,2,2,2
175,11,92,2,20.0,1,1,1,1,0,1,3005,22,1,2,0,1
162,8,63,2,6.7,1,0,1,1,2,2,3006,18,1,2,0,1
148,29,76,3,7.4,0,1,1,0,2,2,3007,19,1,2,0,2
198,28,100,2,3.6,0,0,0,1,2,0,3008,21,0,0,2,2
106,29,86,4,6.9,0,1,1,1,2,1,3010,20,1,1,0,3
199,19,97,3,9.4,0,1,0,0,1,0,3011,16,0,2,2,3
160,30,84,2,9.3,0,0,0,1,2,1,3012,17,1,1,1,2
100,15,87,1,7.6,0,0,0,1,1,2,3013,21,0,1,2,1
209,13,93,3,13.5,1,1,0,1,0,1,3014,21,0,0,2,1
105,13,82,3,13.4,0,1,1,1,1,0,3017,21,1,2,0,1
179,27,79,3,15.5,0,1,1,1,2,1,3018,16,0,0,1,1
177,16,85,2,10.4,0,0,1,0,1,2,3019,17,1,2,1,1
189,28,74,2,8.9,0,1,0,1,1,2,3020,20,0,2,0,2
132,0,74,2,5.0,0,0,0,1,2,2,3021,18,0,2,0,1
144,8,80,1,16.3,0,1,0,0,1,1,3022,21,0,0,2,1
166,28,75,2,8.6,0,1,1,0,1,1,3023,20,1,0,0,3
125,13,76,1,18.3,0,1,0,0,2,1,3024,17,0,2,2,1
113,16,79,3,8.4,0,1,1,1,0,1,3025,22,1,1,0,3
148,5,86,3,10.8,1,1,0,1,2,2,3026,22,0,2,1,1
143,34,91,3,0.4,1,1,0,1,2,1,3027,22,0,0,2,4
177,31,80,2,17.9,0,1,0,1,1,2,3028,19,1,2,1,1
233,23,100,2,2.3,0,1,1,1,0,2,3029,22,1,0,2,1
120,11,90,2,19.3,0,1,0,1,1,1,3030,17,0,1,1,1
235,34,93,3,16.1,1,0,0,0,2,1,3031,20,1,2,1,3
178,29,88,2,8.7,0,0,1,0,2,2,3033,21,0,2,2,1
180,40,96,4,15.9,0,1,1,0,2,2,3034,15,1,2,0,3
101,5,91,2,17.7,0,1,1,0,0,2,3035,21,0,2,0,1
245,18,100,5,8.2,0,0,1,1,1,0,3036,19,0,0,2,1
111,4,81,3,8.4,0,0,0,1,2,1,3037,17,1,1,0,1
199,26,91,4,9.5,1,0,1,1,2,0,3038,19,1,2,0,2
182,22,98,2,10.7,0,0,1,0,1,2,3039,18,1,1,2,2
105,12,74,3,1.4,0,0,1,1,2,1,3040,15,0,1,1,1
199,29,83,2,9.0,1,1,1,0,0,0,3041,15,0,2,1,1
211,34,87,1,5.5,0,1,1,1,2,0,3042,17,1,0,2,5
193,7,94,4,9.1,1,0,0,1,1,2,3043,18,1,0,0,1
170,14,93,2,15.6,0,0,0,1,0,2,3044,19,1,2,2,3
118,22,79,1,7.8,1,1,1,0,1,2,3045,17,1,0,1,2
126,11,67,2,13.9,0,1,0,1,0,2,3046,16,1,2,1,1
147,10,85,2,10.7,1,1,1,1,2,0,3047,17,0,2,1,1
168,28,75,2,8.5,0,0,1,1,2,1,3048,21,0,1,0,3
202,10,72,2,19.6,0,0,1,0,1,1,3049,16,0,1,0,1
222,21,75,4,17.7,0,0,1,1,2,1,3050,15,1,1,2,1
192,16,98,4,13.2,0,1,0,0,2,0,3052,17,1,1,0,1
225,31,88,4,12.6,1,1,1,1,1,2,3053,17,0,2,0,3
270,22,92,3,8.1,0,1,0,1,2,2,3054,22,1,2,0,2
137,29,93,3,12.4,0,1,0,1,1,1,3055,15,1,2,2,4
187,20,70,3,7.7,0,1,1,0,1,1,3056,22,0,1,0,2
113,21,85,3,10.9,1,1,1,1,1,2,3057,19,0,1,0,2
209,29,86,3,8.6,0,1,1,1,0,2,3058,20,0,2,2,3
133,10,87,1,14.0,1,1,1,0,2,0,3059,17,1,1,0,1
111,15,82,2,13.6,0,1,0,0,2,0,3062,15,1,1,0,1
241,30,100,3,4.6,1,1,1,1,2,1,3063,19,0,0,2,1
241,23,97,2,9.5,0,1,1,0,2,1,3064,20,0,2,0,1
103,10,75,1,7.0,0,1,0,0,2,2,3065,15,0,2,1,1
118,33,68,1,9.9,0,0,1,0,2,2,3066,21,0,2,1,4
111,11,77,1,9.5,0,0,1,1,1,2,3070,19,1,2,0,1
107,11,93,1,8.3,0,1,0,1,2,1,3071,19,0,2,0,1
235,17,73,3,11.2,0,0,1,0,2,1,3072,20,1,0,1,1
219,28,100,1,1.5,0,0,1,1,2,0,3073,21,1,1,0,3
235,37,86,3,6.1,0,0,1,1,1,2,3074,20,1,0,2,3
153,19,81,3,10.8,1,1,0,0,1,1,3076,21,0,2,1,2
185,12,78,2,4.9,0,1,0,0,1,1,3077,18,1,1,1,2
125,12,79,2,4.4,0,0,1,1,1,0,3081,15,1,1,0,1
160,13,71,2,2.0,1,0,1,0,0,1,3082,21,0,1,0,1
143,13,84,3,10.9,0,0,1,1,0,2,3083,21,1,0,1,1
266,31,85,2,6.3,0,0,1,1,0,0,3085,16,0,1,0,3
137,9,84,3,11.7,0,0,1,0,1,0,3086,21,0,1,1,1
184,11,91,3,4.7,0,1,1,1,2,1,3089,17,0,0,1,1
238,22,77,3,5.6,0,1,0,0,2,0,3090,18,0,0,2,2
158,32,83,2,6.0,1,0,0,0,1,0,3091,18,1,2,0,4
191,8,54,2,10.9,0,1,1,0,1,2,3092,16,0,2,1,1
231,10,90,3,0.0,0,1,1,0,1,2,3093,22,1,0,2,1
141,19,79,3,7.9,0,0,1,0,2,1,3094,19,0,0,2,4
245,36,79,5,8.0,1,0,0,1,2,2,3095,18,0,2,2,4
141,3,85,3,14.2,0,1,1,1,1,1,3096,15,1,2,1,1
225,28,99,2,9.9,1,1,1,1,2,1,3097,16,0,1,2,1
122,21,77,1,10.0,0,1,0,0,2,1,3098,15,1,1,0,1
192,28,87,2,11.3,1,1,0,1,0,1,3100,15,1,2,1,3
170,27,71,3,10.9,1,1,1,0,2,1,3101,18,0,2,2,2
184,18,79,2,9.6,0,1,0,1,2,2,3102,15,0,1,2,2
246,37,100,4,18.2,0,1,1,1,0,0,3103,17,0,0,2,4
197,32,86,3,10.4,0,0,0,0,1,0,3104,21,0,2,2,3
150,19,65,2,12.2,0,0,0,1,2,1,3105,17,0,1,0,1
117,11,64,1,10.7,0,0,0,1,1,2,3106,18,0,2,1,3
187,12,87,3,4.6,0,1,1,1,2,0,3107,16,1,1,0,1
129,15,90,2,0.0,0,0,1,1,1,0,3108,19,0,0,1,1
148,14,87,3,16.6,1,1,0,1,1,1,3110,16,0,1,1,1
157,0,96,2,11.9,0,0,1,1,1,2,3111,21,1,2,2,1
132,28,100,2,7.4,1,1,1,1,0,2,3112,19,0,1,1,2
193,29,65,2,10.3,0,1,1,0,0,2,3115,22,0,2,0,3
122,29,100,2,12.4,0,1,0,1,2,2,3116,18,0,0,2,2
215,0,81,2,0.6,0,0,1,0,2,2,3117,18,1,0,2,1
123,19,72,3,10.2,0,1,1,1,2,2,3118,18,1,0,2,2
247,30,100,2,1.7,1,1,1,0,0,0,3120,16,1,0,0,3
129,17,100,2,18.1,0,1,1,0,1,2,3121,19,1,1,1,1
218,29,88,3,20.0,0,0,1,0,0,0,3122,21,0,2,2,1
189,16,95,3,5.9,0,0,1,1,2,2,3123,16,1,0,1,1
157,1,84,3,5.5,0,1,0,1,1,0,3124,22,1,1,1,1
127,19,95,3,17.2,1,1,0,1,0,1,3126,22,1,2,2,2
106,3,95,1,12.1,0,1,1,1,2,2,3128,15,0,2,0,1
187,30,97,2,12.6,0,1,0,1,2,1,3129,16,1,1,1,2
122,9,87,1,3.3,0,1,0,0,1,0,3130,15,1,0,1,1
114,10,100,4,9.0,1,1,0,1,1,0,3132,18,0,2,0,1
104,15,78,3,4.6,0,0,0,1,1,1,3133,21,0,2,2,1
212,31,79,4,7.6,0,0,0,1,2,1,3134,17,0,0,2,2
245,14,71,3,2.9,0,1,1,0,2,2,3135,17,0,2,0,1
106,8,100,2,7.8,1,1,1,1,1,2,3136,22,1,1,0,1
131,18,77,1,8.3,0,0,0,0,1,0,3137,22,0,2,1,1
114,36,91,2,8.8,0,0,1,0,2,0,3138,20,1,0,1,5
220,16,80,2,6.4,0,0,1,1,1,0,3139,16,0,0,2,1
225,40,81,3,16.1,0,0,1,1,2,0,3141,15,1,0,1,2
190,18,83,3,3.9,0,0,0,1,0,1,3143,19,1,0,2,2
176,13,79,3,8.7,0,1,0,1,2,1,3144,21,0,1,1,1
167,6,83,4,18.0,0,0,1,1,1,1,3146,22,0,1,1,1
130,15,87,2,10.0,0,0,0,1,1,0,3147,16,0,2,2,1
274,40,88,3,15.8,1,1,1,1,0,1,3148,15,1,0,1,3
275,22,84,3,16.5,0,0,0,1,0,2,3149,20,0,0,2,1
196,19,80,2,9.9,0,0,1,0,2,0,3150,20,1,2,1,2
211,7,100,3,13.5,1,1,1,0,2,0,3151,15,0,2,2,1
153,21,85,1,8.4,0,1,1,1,1,2,3152,20,0,1,1,1
198,24,67,1,10.5,0,1,1,1,2,0,3153,22,0,0,2,1
245,26,84,3,12.3,0,1,1,1,1,0,3154,17,1,1,0,2
238,23,89,4,18.0,0,0,1,1,1,0,3155,16,0,0,1,1
157,16,100,3,14.5,1,1,1,0,2,2,3156,22,1,1,0,1
141,21,92,2,14.5,0,0,0,0,1,2,3157,17,1,1,0,2
155,21,100,3,11.9,0,0,0,1,0,2,3159,18,0,1,0,1
150,20,82,2,16.1,0,1,0,1,1,0,3160,21,0,0,2,3
214,33,99,3,10.4,1,1,0,1,1,0,3161,15,1,2,2,2
153,20,60,3,14.4,0,0,0,1,1,1,3163,19,1,0,1,2
211,36,73,3,7.4,0,1,1,1,2,2,3164,15,1,0,2,3
194,25,55,3,16.7,0,1,1,1,2,1,3165,16,1,0,2,3
236,8,79,2,5.8,0,1,0,0,1,0,3168,22,0,2,1,2
142,18,84,2,2.1,0,1,1,1,0,1,3170,15,0,1,0,1
162,18,89,4,12.0,0,0,1,1,1,0,3171,17,1,0,2,2
103,11,77,2,16.0,0,0,1,1,2,1,3173,21,0,0,0,1
144,19,74,2,16.7,0,0,0,0,2,1,3174,20,0,2,1,2
227,19,95,4,8.2,1,0,1,0,2,1,3175,17,1,1,1,3
211,34,94,3,13.6,1,1,1,1,0,0,3176,20,0,1,0,4
233,23,89,4,3.0,0,0,0,1,2,2,3177,16,0,2,2,2
138,13,100,1,17.9,0,0,1,0,1,2,3178,15,1,2,1,1
116,6,77,1,8.1,0,0,0,1,2,2,3179,22,1,2,0,1
190,23,77,2,15.0,0,1,0,1,0,2,3180,16,1,2,0,2
145,19,86,1,14.5,0,1,1,0,2,1,3181,22,1,0,0,3
138,20,76,1,7.6,0,0,1,0,0,2,3182,17,0,0,2,1
287,20,96,3,12.2,0,0,1,1,2,0,3183,17,1,0,1,1
103,0,72,1,13.4,0,1,1,1,1,0,3184,17,1,1,0,1
172,25,80,1,14.2,0,0,1,1,2,0,3185,17,1,0,2,1
186,34,100,4,0.7,0,0,1,1,1,2,3186,17,1,0,1,2
273,18,87,2,12.1,1,1,1,0,0,1,3187,15,1,2,2,1
230,39,80,3,9.1,1,0,1,0,1,1,3188,19,0,2,1,3
139,19,93,2,11.4,1,1,1,0,2,2,3189,16,1,1,0,1
142,17,72,4,9.2,0,0,1,0,2,1,3190,18,1,0,1,1
189,8,91,2,10.9,0,0,0,0,1,1,3192,18,0,2,0,1
176,29,93,2,8.0,1,1,0,0,0,0,3193,21,0,2,0,1
167,12,95,4,14.5,0,0,0,0,2,1,3194,16,1,0,2,1
193,14,78,1,4.2,0,1,0,1,2,1,3195,15,0,2,2,1
135,25,87,2,4.3,0,0,0,0,2,0,3196,16,1,2,1,2
185,3,81,2,6.8,1,0,0,0,2,2,3197,22,0,2,1,3
220,23,99,3,20.0,0,1,0,1,1,0,3199,17,0,0,2,2
194,24,80,3,7.6,1,1,1,1,0,1,3200,19,0,2,2,1
157,23,86,3,12.2,0,1,0,1,1,0,3201,22,1,1,0,3
152,15,84,2,11.5,0,0,1,0,2,2,3202,16,0,2,0,1
222,40,77,3,19.2,1,0,1,1,1,1,3203,20,1,0,0,4
136,14,91,2,7.9,0,0,0,1,2,2,3204,21,0,2,2,1
116,13,86,2,18.0,0,1,1,0,1,2,3205,21,0,2,1,2
176,13,66,3,9.4,1,1,1,1,2,2,3206,15,1,2,0,2
144,18,85,2,5.7,0,0,0,1,2,0,3207,17,1,2,1,3
235,30,81,2,11.7,1,0,0,1,2,1,3208,16,1,2,1,1
151,29,93,2,4.0,0,0,1,1,2,1,3209,21,1,0,1,3
143,4,69,2,14.1,0,0,1,0,2,0,3210,16,0,0,1,1
243,23,85,3,6.2,0,1,0,1,2,2,3211,22,0,1,0,3
233,29,91,4,16.0,1,0,1,1,1,2,3212,17,0,2,2,1
154,23,84,2,4.9,0,0,1,1,1,1,3213,15,1,2,2,2
141,17,89,2,5.9,0,0,1,1,2,2,3214,19,1,2,2,1
168,24,70,3,7.7,0,1,1,1,0,2,3215,19,1,2,0,2
109,7,96,2,12.7,0,1,1,1,2,1,3216,17,1,2,0,1
159,32,88,2,17.3,0,0,0,1,2,1,3217,18,0,2,1,2
120,24,94,3,12.6,0,1,1,1,2,2,3218,22,1,1,0,1
227,12,96,3,3.7,0,0,1,1,0,1,3219,15,1,2,1,1
177,10,84,3,9.3,0,0,0,1,0,2,3220,18,1,2,2,1
220,14,75,2,17.4,0,1,0,1,2,2,3221,20,0,2,2,1
216,29,82,5,15.3,0,0,0,1,1,1,3222,21,0,0,2,2
156,6,98,2,3.8,1,0,0,1,1,2,3223,22,1,1,1,1
239,22,100,1,6.8,0,1,0,1,1,2,3224,18,1,1,0,2
162,23,78,3,16.4,0,0,1,0,0,0,3225,18,1,2,0,4
149,17,56,2,19.3,0,0,1,1,2,0,3226,15,0,2,0,2
263,29,88,3,12.2,1,1,0,0,2,0,3227,21,1,2,0,1
161,9,81,2,19.6,0,0,1,1,0,1,3228,18,0,1,1,1
148,23,80,4,11.1,1,1,1,1,0,0,3229,17,1,2,1,2
109,9,85,2,0.0,1,0,0,1,2,0,3230,22,0,1,1,1
156,15,91,3,18.3,0,1,0,0,1,2,3231,16,1,0,2,1
157,20,93,3,11.1,0,1,0,1,1,2,3232,21,0,1,0,1
191,22,90,3,3.1,0,0,1,0,1,1,3233,21,1,2,2,1
124,13,100,1,11.3,1,0,0,1,1,2,3236,19,0,2,1,1
120,15,84,3,16.5,0,1,1,0,2,1,3237,18,0,2,2,2
169,7,87,3,11.4,0,0,1,0,1,1,3238,19,1,1,0,1
164,22,88,3,4.4,0,1,1,0,2,2,3240,19,0,1,1,4
141,5,60,2,13.5,0,1,0,1,2,2,3241,21,0,0,1,1
139,27,80,2,11.3,0,0,1,1,0,2,3242,22,1,2,1,3
244,37,88,3,14.1,0,1,0,1,2,2,3243,15,0,2,0,3
154,7,95,2,9.1,0,0,0,1,1,1,3244,18,0,0,2,2
243,38,89,4,5.2,0,1,1,0,1,2,3245,22,0,0,2,4
176,15,77,3,9.2,1,0,0,0,0,1,3248,16,1,0,1,1
251,30,81,3,4.0,0,0,1,0,2,2,3250,15,0,1,2,3
106,7,85,2,11.5,0,0,0,1,2,2,3251,19,1,2,0,1
141,6,94,3,18.1,0,1,1,1,2,2,3252,19,1,1,0,1
126,17,87,2,8.2,1,1,0,0,1,2,3254,20,1,2,2,1
235,30,93,3,8.1,0,1,1,0,1,1,3255,20,0,2,0,2
168,25,85,2,12.7,0,1,0,0,2,2,3256,15,0,0,2,4
170,18,91,2,13.0,0,0,1,0,1,1,3257,18,1,2,2,2
135,6,59,3,15.5,0,0,1,1,0,0,3258,22,1,0,2,1
203,16,87,1,11.7,0,0,1,0,0,0,3259,22,1,0,1,1
168,30,74,3,14.4,0,1,0,0,2,0,3260,19,0,2,0,4
203,18,97,3,4.7,0,1,1,0,1,0,3261,20,1,2,0,1
172,21,83,2,14.6,0,1,0,1,2,1,3262,19,1,1,0,2
223,14,88,3,8.8,0,0,1,1,2,2,3263,17,1,0,2,1
218,19,97,2,4.7,0,1,1,1,2,1,3265,20,0,2,1,2
174,27,90,2,6.4,1,1,1,0,2,2,3267,18,1,2,1,2
216,19,79,4,7.7,0,0,0,0,2,2,3268,18,0,0,2,2
131,15,74,3,15.8,0,1,1,1,1,0,3269,19,1,2,0,1
114,10,83,1,16.1,0,1,0,1,2,2,3270,17,1,2,1,2
284,16,85,4,13.1,1,0,0,0,0,2,3271,18,0,0,2,2
182,12,89,3,6.1,1,0,1,1,0,2,3272,15,0,1,1,1
119,17,60,4,10.2,0,0,1,1,1,0,3273,21,1,1,2,1
248,29,84,3,4.7,0,1,0,1,0,0,3274,15,1,0,2,2
109,16,97,2,5.6,0,1,1,0,1,1,3275,20,0,2,2,1
185,29,87,3,9.7,0,0,0,0,0,1,3277,17,1,0,0,1
145,18,100,4,10.4,0,1,1,1,2,2,3278,18,1,2,2,2
227,30,65,4,11.1,0,1,1,1,2,2,3279,17,1,1,0,3
181,0,81,1,3.9,0,0,1,0,1,2,3281,20,0,0,1,1
153,20,91,2,9.9,0,1,0,1,0,2,3282,18,0,1,0,1
171,34,80,2,15.2,0,1,1,1,0,1,3286,18,0,1,1,3
134,20,93,3,8.1,0,1,0,1,1,2,3287,21,0,2,2,1
103,21,79,2,12.9,0,1,0,1,2,0,3289,20,1,2,0,1
163,22,79,3,8.5,0,1,1,1,2,2,3290,22,0,1,1,1
213,33,82,3,9.8,1,1,0,0,1,2,3292,16,1,1,1,2
122,5,81,2,10.5,1,1,0,1,2,1,3293,21,0,0,1,1
237,28,93,2,9.0,1,1,1,1,2,2,3294,16,1,1,1,3
214,9,92,2,8.9,1,1,0,1,1,1,3295,21,1,2,1,1
100,15,88,4,10.5,0,1,0,0,1,1,3296,21,0,2,2,1
194,23,88,4,15.4,1,0,0,1,1,1,3297,19,1,2,0,2
141,3,79,1,9.0,1,1,1,0,0,0,3299,19,1,2,1,1
111,9,81,2,10.2,0,0,0,1,1,2,3300,16,0,1,2,1
116,16,81,3,15.1,0,1,0,1,1,1,3303,19,0,2,2,3
240,16,74,3,10.1,0,1,1,1,0,2,3304,15,0,2,1,1
133,11,88,2,12.0,0,1,1,0,2,1,3305,15,1,2,1,1
237,36,90,4,9.3,0,1,1,0,2,2,3306,20,1,1,0,3
150,17,92,2,10.3,1,1,1,0,1,1,3307,18,0,2,0,1
243,29,89,3,6.1,0,1,1,0,0,2,3308,15,0,1,2,2
169,18,67,3,9.1,1,1,1,1,0,2,3309,18,0,0,1,1
131,5,78,2,4.2,1,0,0,0,0,2,3310,19,1,1,0,1
221,32,85,5,8.2,0,0,1,1,2,2,3311,20,1,0,2,2
211,40,67,3,12.0,0,1,1,1,0,1,3313,22,0,2,0,3
116,6,81,2,7.5,0,0,0,0,2,1,3314,18,1,1,0,2
165,26,89,3,18.3,0,0,0,0,0,1,3315,20,0,2,2,3
238,13,82,3,16.2,0,0,0,0,0,1,3316,17,1,2,2,2
151,19,84,3,10.2,0,0,1,0,2,1,3317,22,0,2,1,1
204,31,80,2,4.8,0,1,1,0,2,2,3318,20,1,2,1,3
108,0,73,3,4.0,0,0,0,0,2,2,3319,19,1,1,0,1
218,21,83,3,10.6,0,0,0,1,0,1,3320,18,0,1,1,1
237,20,81,5,3.9,1,1,1,0,2,1,3321,21,0,0,1,1
158,12,90,5,9.8,0,0,1,1,1,2,3322,22,1,2,0,1
167,22,77,3,17.9,0,1,1,0,1,2,3323,19,1,0,1,1
239,35,80,3,9.3,0,0,0,1,0,2,3324,17,0,1,1,2
134,15,99,1,13.6,1,1,1,0,2,1,3325,19,0,1,1,2
243,27,98,4,4.5,0,0,1,1,1,2,3326,17,0,2,1,3
177,20,77,3,16.5,0,0,0,1,2,2,3328,17,0,1,1,3
255,16,92,5,16.8,1,1,0,1,2,0,3329,17,0,2,1,2
198,32,89,2,9.8,1,1,0,1,1,2,3330,15,1,1,0,3
101,16,66,1,20.0,0,0,1,1,0,1,3331,18,1,0,0,2
251,30,100,3,11.8,1,1,0,1,2,0,3332,16,1,2,1,2
142,10,90,3,9.2,0,0,1,0,2,0,3333,18,0,1,0,1
154,16,96,2,5.1,0,0,0,1,1,1,3335,15,0,1,0,3
159,4,88,3,4.1,0,1,1,1,2,2,3336,18,1,1,2,1
187,5,89,1,15.0,1,0,0,1,2,2,3337,19,1,2,1,1
138,11,97,1,11.9,1,1,0,0,0,2,3338,20,1,2,1,1
244,30,99,3,4.1,0,1,1,1,1,0,3339,21,1,2,1,1
144,10,76,3,11.0,0,1,1,1,0,1,3342,19,0,2,1,1
304,26,97,5,12.9,1,1,1,1,0,1,3343,15,1,2,1,1
170,16,89,2,4.4,1,1,1,1,1,1,3344,19,1,0,2,1
209,40,73,3,6.5,0,1,1,0,1,2,3345,20,1,1,0,3
133,26,81,3,12.0,0,1,0,1,1,2,3346,22,1,2,0,4
130,25,84,2,9.7,1,0,1,0,2,1,3347,22,0,1,0,3
169,10,87,3,13.9,1,0,0,1,1,2,3349,22,1,2,0,2
231,13,95,1,1.4,0,1,1,1,2,1,3350,22,0,1,1,2
197,11,85,4,9.5,0,1,0,1,0,1,3351,19,0,0,2,1
224,36,90,4,4.7,0,1,0,1,0,1,3352,16,0,1,0,2
138,12,95,3,9.2,0,1,0,1,2,2,3353,20,0,1,1,2
110,3,85,1,4.0,0,0,1,1,2,2,3354,16,0,2,1,2
205,20,77,2,10.6,1,1,1,1,1,1,3356,22,0,1,0,2
185,23,91,2,1.5,0,0,1,1,1,0,3357,15,0,0,2,1
178,22,88,4,5.1,0,0,0,1,2,2,3358,19,0,1,1,2
192,14,98,3,3.0,1,1,0,1,2,0,3359,15,1,1,1,1
148,24,83,2,10.3,1,0,1,0,1,1,3360,15,0,1,1,2
121,9,64,3,13.3,0,1,1,0,1,2,3361,22,1,1,0,1
104,12,64,3,16.0,1,1,0,1,1,2,3362,16,1,0,1,1
236,19,83,2,5.2,0,1,0,1,0,2,3364,21,1,0,0,1
194,16,90,1,7.1,0,0,1,0,0,2,3365,19,0,0,2,1
178,25,86,3,10.3,0,1,1,1,1,1,3366,21,1,2,2,1
247,18,87,3,6.6,0,1,1,1,1,0,3367,22,1,0,2,1
237,30,80,1,4.4,0,1,0,1,1,1,3369,18,1,2,1,1
227,40,87,3,4.5,1,0,0,0,0,1,3370,21,1,1,1,4
112,20,75,3,16.1,0,0,1,1,1,1,3371,22,0,2,1,1
158,23,80,4,8.8,0,1,1,1,2,1,3372,22,1,1,0,1
191,26,82,3,18.3,0,0,1,0,0,2,3373,17,0,0,2,2
144,7,80,1,9.6,0,1,1,1,1,2,3374,16,0,1,0,1
244,25,87,4,15.9,0,0,1,1,0,0,3376,16,1,1,2,3
206,25,96,3,11.8,0,0,1,1,0,2,3377,16,0,2,2,3
237,26,100,1,9.3,1,0,0,1,2,0,3378,21,0,0,2,3
191,24,93,4,8.6,0,0,0,1,0,2,3379,15,1,0,2,1
114,12,86,2,12.1,0,0,1,1,0,2,3380,20,1,2,2,1
208,11,95,3,9.9,1,1,1,0,2,0,3382,22,0,0,2,1
153,15,84,4,18.7,0,0,1,1,1,0,3383,18,0,2,1,3
196,39,94,2,12.6,0,0,0,1,1,1,3387,22,1,1,0,2
120,5,80,2,12.4,0,1,1,0,1,1,3389,21,0,2,0,1
145,33,78,1,5.5,1,1,0,0,1,1,3390,22,0,1,0,4
285,29,93,3,2.3,1,1,1,1,1,0,3391,15,0,2,0,4
181,18,94,3,0.0,0,0,0,1,0,2,3392,18,0,1,0,3
162,8,92,4,1.5,1,0,1,1,2,2,3393,16,1,0,0,1
230,28,91,4,15.5,0,1,1,1,0,0,3394,19,0,1,1,2
200,27,92,2,11.8,0,1,0,1,0,1,3395,21,1,0,1,2
183,10,97,2,10.0,0,0,0,1,0,1,3396,21,0,1,1,1
251,25,88,3,9.6,0,0,0,1,1,0,3397,19,1,2,2,2
163,16,73,1,9.7,0,1,0,0,0,1,3398,15,1,0,2,2
159,8,78,2,15.7,1,1,0,0,1,1,3400,18,1,0,2,1
130,27,75,3,14.1,0,1,1,0,2,0,3401,15,0,0,1,1
184,17,90,2,13.0,0,0,0,1,1,1,3403,21,0,2,2,3
102,12,73,3,5.5,0,1,1,0,1,2,3405,22,0,2,2,1
189,14,91,2,7.3,0,1,0,1,0,0,3406,15,0,1,0,1
189,17,92,3,8.8,0,0,1,1,1,2,3407,17,0,0,1,1
125,13,75,2,5.7,0,1,0,1,2,1,3408,22,1,2,1,1
114,29,79,3,15.2,0,1,0,1,1,1,3409,21,1,2,0,2
100,22,71,3,13.3,1,1,0,1,1,2,3410,21,1,1,0,1
194,25,88,2,20.0,0,1,1,1,0,2,3412,20,1,1,2,4
120,15,79,2,9.0,0,1,0,0,1,1,3414,19,1,0,2,1
126,24,67,3,9.7,0,1,1,0,0,0,3415,22,0,1,0,2
157,7,94,1,18.5,0,1,1,1,2,2,3416,18,1,1,0,2
171,40,92,3,12.1,1,1,1,1,2,2,3418,22,0,0,2,4
206,32,99,3,5.5,0,0,0,1,0,0,3419,15,0,0,2,2
220,36,79,2,20.0,0,1,1,1,2,1,3420,22,0,1,0,3
220,25,84,2,5.5,0,0,0,0,2,2,3421,22,0,1,0,4
145,11,100,4,11.4,1,1,1,0,1,2,3423,16,1,2,0,1
192,28,84,1,8.5,1,1,1,1,1,1,3424,22,1,1,0,3
114,21,90,3,9.3,0,1,0,1,2,1,3425,18,1,0,1,1
109,17,68,2,14.3,0,1,1,1,2,1,3426,15,1,2,1,1
179,32,94,4,6.7,0,1,0,0,0,0,3427,19,0,0,1,2
136,12,100,2,20.0,0,0,1,1,2,1,3428,19,0,2,2,1
222,22,87,3,11.8,0,0,1,1,2,0,3429,17,0,1,2,1
192,22,76,1,9.0,1,0,1,0,1,1,3430,17,0,2,1,2
277,19,89,1,10.6,0,0,0,1,0,1,3431,21,1,2,1,1
230,26,67,3,18.7,0,1,1,0,2,0,3432,18,0,0,1,2
196,6,85,1,5.9,1,0,0,1,2,0,3433,15,0,1,2,1
190,30,93,2,16.2,1,1,0,1,1,1,3434,17,1,2,0,3
225,24,87,4,9.8,0,0,1,1,1,1,3435,16,1,2,1,1
148,13,80,3,9.5,0,1,1,1,1,2,3436,20,1,2,1,1
